"","time","DAX","SMI","CAC","FTSE"
"920",1994.95481441635,2058.2,2622.3,1886.4,3065
"921",1994.95911780527,2053.41,2617.3,1864.2,3055.8
"922",1994.96342119419,2062.08,2600.4,1859.2,3060.4
"923",1994.96772458311,2061.76,2597,1849.1,3049.4
"924",1994.97202797203,2059.68,2600.5,1844.1,3033.2
"925",1994.97633136095,2064.14,2600.2,1854,3048.3
"926",1994.98063474987,2088.25,2591.6,1872.8,3076.7
"927",1994.98493813878,2081.39,2582.8,1856.9,3054
"928",1994.9892415277,2085.62,2593.6,1860.3,3054.9
"929",1994.99354491662,2079.6,2595.5,1837.1,3028.6
"930",1994.99784830554,2050.86,2574.6,1813.3,2995.9
"931",1995.00215169446,2013.03,2525.3,1772.8,2954.2
"932",1995.00645508338,2027.67,2534.8,1780.2,2969
"933",1995.0107584723,2026.97,2525.5,1802.5,2982.2
"934",1995.01506186122,2040.79,2554.7,1826.3,3007.3
"935",1995.01936525013,2030.56,2552.4,1814.1,3022.2
"936",1995.02366863905,2026.68,2540.2,1813.4,2995.9
"937",1995.02797202797,2024.82,2536.9,1797.9,2991.6
"938",1995.03227541689,2047.44,2560.8,1827.8,3017.3
"939",1995.03657880581,2038.46,2563.7,1816.1,3034.7
"940",1995.04088219473,2077.94,2589.4,1842.4,3059.7
"941",1995.04518558365,2085.08,2621.4,1872.1,3062
"942",1995.04948897257,2093.01,2628,1870.4,3072.7
"943",1995.05379236148,2087.78,2617.4,1850.9,3072.5
"944",1995.0580957504,2117.8,2636.9,1874.4,3099
"945",1995.06239913932,2127.56,2635.4,1869.4,3109.9
"946",1995.06670252824,2118.96,2636,1850.1,3081.1
"947",1995.07100591716,2128.33,2642.4,1856.1,3071.3
"948",1995.07530930608,2135.49,2636,1861.9,3074.9
"949",1995.079612695,2112.06,2621,1835,3051.1
"950",1995.08391608392,2119.29,2601,1822.5,3044.2
"951",1995.08821947283,2101.98,2597.2,1802.2,3018.6
"952",1995.09252286175,2101.82,2609.6,1805.6,3023.4
"953",1995.09682625067,2096.26,2610,1804.4,3019.5
"954",1995.10112963959,2126.44,2632.1,1827,3049.3
"955",1995.10543302851,2117.59,2623.3,1805.7,3037.7
"956",1995.10973641743,2106.05,2607.5,1802.2,3025.3
"957",1995.11403980635,2097.85,2600.4,1776.9,3009.3
"958",1995.11834319527,2127.21,2619.2,1808.4,3041.2
"959",1995.12264658419,2116.64,2617.2,1807.4,3038.2
"960",1995.1269499731,2094.16,2586.5,1795.2,3025.1
"961",1995.13125336202,2069.95,2553.2,1773.3,3001.9
"962",1995.13555675094,2041.26,2543.1,1748.6,2977
"963",1995.13986013986,2029.38,2515.8,1756.8,2992.1
"964",1995.14416352878,1989.2,2461.5,1727.1,2986.9
"965",1995.1484669177,2008.85,2467.7,1743.1,3021.1
"966",1995.15277030662,1974.14,2450.3,1721.8,3011.8
"967",1995.15707369554,2022.5,2463.3,1769,3050.6
"968",1995.16137708445,1995.22,2475,1738.6,3047
"969",1995.16568047337,2016.15,2491.7,1785.8,3094.1
"970",1995.16998386229,1979.52,2497.5,1788.8,3089.3
"971",1995.17428725121,1984.99,2516,1811.6,3124.2
"972",1995.17859064013,1984.15,2505.5,1813.8,3135
"973",1995.18289402905,1978.07,2501.9,1818,3139.7
"974",1995.18719741797,1935.08,2480.7,1795.7,3136.4
"975",1995.19150080689,1935.87,2526.6,1817.3,3153.4
"976",1995.1958041958,1928.82,2518.1,1836.1,3149.8
"977",1995.20010758472,1911.7,2495.6,1837.2,3128.3
"978",1995.20441097364,1918.85,2495,1852.4,3142.3
"979",1995.20871436256,1949.76,2533.1,1893,3176.2
"980",1995.21301775148,1914.69,2508.9,1859.5,3137.9
"981",1995.2173211404,1934.96,2511.1,1864,3143.1
"982",1995.22162452932,1965.68,2536.2,1882.8,3188.1
"983",1995.22592791824,1972.59,2536.3,1872.9,3190.2
"984",1995.23023130715,1976.52,2556.1,1890.2,3200.9
"985",1995.23453469607,1978.71,2559.3,1900.4,3210.9
"986",1995.23883808499,1980.81,2561.2,1880.9,3204.2
"987",1995.24314147391,1979.26,2563.1,1869.3,3190.9
"988",1995.24744486283,1991.08,2562.4,1871.9,3209.8
"989",1995.25174825175,1982.99,2560.3,1881.1,3208.8
"990",1995.25605164067,1982.99,2560.3,1881.1,3208.8
"991",1995.26035502959,1982.99,2560.3,1881.1,3208.8
"992",1995.2646584185,1954.62,2547.1,1855.7,3194.5
"993",1995.26896180742,1943.88,2516.8,1874.9,3170.1
"994",1995.27326519634,1955.33,2544.2,1882,3174.7
"995",1995.27756858526,1987.7,2560.8,1928.4,3199.9
"996",1995.28187197418,1978.97,2554.8,1918.5,3209.3
"997",1995.2861753631,2007.57,2561.1,1945.9,3214.9
"998",1995.29047875202,2028.52,2574.4,1942.3,3226.2
"999",1995.29478214094,2024.25,2567,1931,3217.6
"1000",1995.29908552985,2017.95,2597.2,1918.5,3216.7
"1001",1995.30338891877,2017.95,2597.2,1918.5,3220.4
"1002",1995.30769230769,2036.47,2621.4,1936.9,3248.2
"1003",1995.31199569661,2037.99,2618.6,1971.1,3262.6
"1004",1995.31629908553,2034.15,2641.7,1946.2,3264.3
"1005",1995.32060247445,2021.22,2650.5,1927.4,3251.7
"1006",1995.32490586337,2030.65,2658.8,1927.4,3251.7
"1007",1995.32920925229,2050.66,2655.6,1988.7,3261.2
"1008",1995.33351264121,2064.41,2661.4,1996.7,3290.1
"1009",1995.33781603012,2086.41,2701,2003.6,3317.9
"1010",1995.34211941904,2102.4,2728.2,2017.3,3310.3
"1011",1995.34642280796,2092,2739,1991.5,3310.7
"1012",1995.35072619688,2109.36,2746.6,2001.3,3300.8
"1013",1995.3550295858,2088.99,2739.8,2004.7,3297.4
"1014",1995.35933297472,2083.8,2727.7,1989.8,3285.8
"1015",1995.36363636364,2064.42,2701,1965.5,3261
"1016",1995.36793975256,2096.87,2751.2,1979.5,3284.5
"1017",1995.37224314147,2083.55,2750.4,1965.3,3291.8
"1018",1995.37654653039,2105.88,2778.5,1960.7,3327.3
"1019",1995.38084991931,2105.88,2778.5,1960.7,3328.2
"1020",1995.38515330823,2065.71,2751.7,1919.1,3311.1
"1021",1995.38945669715,2069.26,2762.5,1927.8,3311.1
"1022",1995.39376008607,2081.46,2779.4,1927.3,3309.9
"1023",1995.39806347499,2099.95,2786.4,1948,3319.4
"1024",1995.40236686391,2119.24,2807.8,1960.8,3340.6
"1025",1995.40667025282,2132.72,2805.3,1971.3,3345
"1026",1995.41097364174,2132.72,2805.3,1971.3,3376.6
"1027",1995.41527703066,2154.17,2809.7,1965.9,3380
"1028",1995.41958041958,2136.72,2819.6,1974.7,3370.8
"1029",1995.4238838085,2137.21,2806.8,1951.2,3380.8
"1030",1995.42818719742,2107.16,2795.3,1897,3337.7
"1031",1995.43249058634,2127.79,2802.3,1907.8,3344.6
"1032",1995.43679397526,2124.25,2800.9,1922.8,3348
"1033",1995.44109736417,2124.84,2798.1,1893.7,3339.8
"1034",1995.44540075309,2130.78,2800.2,1920.7,3370.4
"1035",1995.44970414201,2125.06,2775.4,1905,3366.1
"1036",1995.45400753093,2154.13,2803,1918.4,3381.3
"1037",1995.45831091985,2140.36,2805.6,1896.1,3377.2
"1038",1995.46261430877,2144.88,2816.8,1902.8,3378.3
"1039",1995.46691769769,2144.88,2843.3,1925.2,3403.8
"1040",1995.47122108661,2144.88,2837.7,1895.1,3379.4
"1041",1995.47552447552,2137.36,2830.3,1902.4,3309.2
"1042",1995.47982786444,2128.99,2845.1,1877.7,3313.2
"1043",1995.48413125336,2091.3,2836.8,1865.5,3282.7
"1044",1995.48843464228,2094.68,2845.6,1861.9,3294
"1045",1995.4927380312,2089.04,2825.3,1858.8,3314.6
"1046",1995.49704142012,2099.68,2827.5,1879.7,3323.7
"1047",1995.50134480904,2110.13,2847.5,1889.4,3349.2
"1048",1995.50564819796,2117.63,2843.7,1907.8,3394.9
"1049",1995.50995158687,2111.35,2833.7,1889.5,3388.3
"1050",1995.51425497579,2163.37,2848.4,1950.8,3462.9
"1051",1995.51855836471,2184.39,2842.9,1949.4,3455
"1052",1995.52286175363,2194.15,2847.3,1961.3,3464
"1053",1995.52716514255,2200.32,2867.9,1961.7,3450.6
"1054",1995.53146853147,2193.72,2869.7,1948.3,3447.2
"1055",1995.53577192039,2191.25,2863.4,1948.3,3429.2
"1056",1995.54007530931,2201.36,2892.3,1951.5,3442.6
"1057",1995.54437869822,2183.71,2875.1,1929,3420.7
"1058",1995.54868208714,2195.31,2856.2,1931.2,3405.3
"1059",1995.55298547606,2183.52,2822.2,1905.9,3400.4
"1060",1995.55728886498,2196.54,2830.2,1908.9,3413.1
"1061",1995.5615922539,2232.02,2836.6,1926.6,3431.6
"1062",1995.56589564282,2232.23,2833.2,1941.3,3432.9
"1063",1995.57019903174,2237.73,2827.1,1942.5,3454.3
"1064",1995.57450242066,2239.36,2824.7,1947.9,3458.3
"1065",1995.57880580957,2217.91,2833.1,1932.8,3468.9
"1066",1995.58310919849,2222.51,2826.8,1920,3463.3
"1067",1995.58741258741,2211.26,2826.8,1917.8,3449.9
"1068",1995.59171597633,2249.6,2852.3,1960,3499.9
"1069",1995.59601936525,2234.86,2814.3,1950.8,3475.6
"1070",1995.60032275417,2236.68,2807.1,1957.1,3482.4
"1071",1995.60462614309,2244.56,2800.6,1950.4,3483.5
"1072",1995.60892953201,2236.89,2797.4,1954.7,3468.8
"1073",1995.61323292093,2222.28,2781.3,1943.7,3468.3
"1074",1995.61753630984,2236.72,2802.6,1949.2,3474.7
"1075",1995.62183969876,2228.44,2820.1,1946.2,3467.5
"1076",1995.62614308768,2208.41,2807.2,1946.2,3441.4
"1077",1995.6304464766,2236.73,2838.4,1946.2,3444.4
"1078",1995.63474986552,2251.64,2880.6,1970.4,3465.1
"1079",1995.63905325444,2253.93,2880,1967.3,3470.6
"1080",1995.64335664336,2265.86,2889.5,1971.6,3509.8
"1081",1995.64766003228,2269.6,2886.7,1984.4,3535.7
"1082",1995.65196342119,2258.97,2900.8,1963.3,3530.2
"1083",1995.65626681011,2262.66,2896.8,1957.4,3515.9
"1084",1995.66057019903,2253.91,2887.1,1939.2,3520
"1085",1995.66487358795,2257.34,2893.8,1937.8,3524.9
"1086",1995.66917697687,2240.31,2883.3,1890.1,3524.9
"1087",1995.67348036579,2230.27,2887.3,1899.5,3502.6
"1088",1995.67778375471,2251.3,2915.7,1921.4,3504
"1089",1995.68208714363,2234.23,2908.8,1883.4,3477.8
"1090",1995.68639053254,2242.76,2918.3,1881.7,3509.4
"1091",1995.69069392146,2263.08,2952.7,1900.5,3522.7
"1092",1995.69499731038,2266.57,2971.1,1902.5,3532.4
"1093",1995.6993006993,2266.37,2999.6,1884.8,3557.7
"1094",1995.70360408822,2263.27,2989.1,1861.7,3545.6
"1095",1995.70790747714,2266.77,2989.2,1854.9,3554.5
"1096",1995.71221086606,2268.26,2986.3,1869.7,3549.3
"1097",1995.71651425498,2266.07,2990.5,1873.6,3535.9
"1098",1995.72081764389,2300.72,3016.8,1898.2,3570.8
"1099",1995.72512103281,2300.29,3011.6,1892.4,3565.4
"1100",1995.72942442173,2305.58,3025.4,1880,3564.6
"1101",1995.73372781065,2289.49,3008.1,1871.7,3533.3
"1102",1995.73803119957,2306.66,3033.5,1882.5,3541.4
"1103",1995.74233458849,2294.15,3029,1863.8,3561.5
"1104",1995.74663797741,2275.72,3039.1,1853.9,3557.9
"1105",1995.75094136633,2204.44,2994.7,1790.7,3514.8
"1106",1995.75524475524,2212.97,3015.3,1800.6,3507
"1107",1995.75954814416,2232.02,3045.5,1816.3,3523.3
"1108",1995.76385153308,2190.9,3009.8,1791.8,3485
"1109",1995.768154922,2184.24,3000.6,1767.6,3479
"1110",1995.77245831092,2201.27,3014.8,1788.4,3508.2
"1111",1995.77676169984,2197.01,3039,1780.7,3520.2
"1112",1995.78106508876,2197.01,3049,1800.7,3524.2
"1113",1995.78536847768,2211.6,3036.5,1803.9,3544.1
"1114",1995.78967186659,2191.54,3036.6,1800.3,3544.4
"1115",1995.79397525551,2176.35,3054,1809.6,3526.5
"1116",1995.79827864443,2157.41,3064,1785.7,3510.3
"1117",1995.80258203335,2137.01,3050,1778,3460.1
"1118",1995.80688542227,2153.56,3073,1794.4,3474.3
"1119",1995.81118881119,2159.73,3083.7,1803.8,3523.8
"1120",1995.81549220011,2206.11,3109.2,1817,3568
"1121",1995.81979558903,2193.85,3116.3,1790.5,3557.3
"1122",1995.82409897795,2185.52,3112.3,1779.7,3562.2
"1123",1995.82840236686,2197.57,3135.4,1770.7,3593
"1124",1995.83270575578,2176.09,3124.5,1757.3,3578.6
"1125",1995.8370091447,2148.12,3120.4,1740.7,3551.4
"1126",1995.84131253362,2116.86,3041.7,1721.1,3531.5
"1127",1995.84561592254,2114.88,3062.3,1724.2,3535.3
"1128",1995.84991931146,2140.74,3078.9,1764.1,3537.8
"1129",1995.85422270038,2142.74,3080,1754.1,3519.6
"1130",1995.8585260893,2112.01,3026.6,1742.4,3497.9
"1131",1995.86282947821,2149.71,3057.9,1795.3,3510
"1132",1995.86713286713,2165.76,3108.2,1814,3529.1
"1133",1995.87143625605,2182.11,3128.5,1814,3518.7
"1134",1995.87573964497,2180.49,3123.4,1828.7,3523
"1135",1995.88004303389,2169.69,3137.6,1832.1,3500.4
"1136",1995.88434642281,2168.57,3123.2,1822.6,3514.8
"1137",1995.88864981173,2174.27,3133.8,1857.4,3522.4
"1138",1995.89295320065,2184.05,3132.6,1866.3,3537.1
"1139",1995.89725658956,2182.47,3150.1,1852.6,3541.6
"1140",1995.90155997848,2174.78,3130.4,1839.8,3523.4
"1141",1995.9058633674,2195.15,3121.4,1838.2,3536.8
"1142",1995.91016675632,2197.34,3133,1838.2,3547.9
"1143",1995.91447014524,2196.64,3124.8,1875.2,3571.4
"1144",1995.91877353416,2199.29,3148.4,1905.1,3610.8
"1145",1995.92307692308,2196.59,3152.5,1890.5,3609.2
"1146",1995.927380312,2204.01,3182.2,1881.4,3628.8
"1147",1995.93168370091,2201.9,3183.9,1872.9,3604.1
"1148",1995.93598708983,2194.53,3201,1875.5,3632.4
"1149",1995.94029047875,2197.26,3209.2,1867.1,3602.5
"1150",1995.94459386767,2210.92,3220.1,1891,3624
"1151",1995.94889725659,2247.97,3251,1889.8,3649
"1152",1995.95320064551,2242.91,3229.5,1870.3,3648.8
"1153",1995.95750403443,2249.75,3245.9,1857.3,3655.5
"1154",1995.96180742335,2254.95,3251.6,1828.3,3664.3
"1155",1995.96611081226,2266.56,3261.2,1820.9,3664.3
"1156",1995.97041420118,2261.08,3278.4,1774.9,3669.7
"1157",1995.9747175901,2269.34,3278.5,1814.9,3664.2
"1158",1995.97902097902,2274.94,3281.5,1834.8,3662.8
"1159",1995.98332436794,2260.62,3245.7,1846.8,3639.5
"1160",1995.98762775686,2277.7,3246.6,1856.3,3630
"1161",1995.99193114578,2277.7,3261.6,1849.6,3652.1
"1162",1995.9962345347,2278.64,3280.9,1848.9,3654.9
"1163",1996.00053792361,2283.26,3273.4,1833.8,3662.4
"1164",1996.00484131253,2286.21,3272.2,1875,3671.6
"1165",1996.00914470145,2283.84,3289.8,1859.3,3642.6
"1166",1996.01344809037,2240.24,3251.6,1820.5,3596.1
"1167",1996.01775147929,2241.43,3217.7,1810.2,3576.9
"1168",1996.02205486821,2268.07,3254.3,1831.2,3613.7
"1169",1996.02635825713,2268.35,3255,1834.4,3633.3
"1170",1996.03066164605,2280.81,3277.9,1873.4,3658.3
"1171",1996.03496503497,2280.81,3277.9,1873.4,3658.3
"1172",1996.03926842388,2280.81,3277.9,1866.7,3658.3
"1173",1996.0435718128,2280.44,3317.1,1877,3676.4
"1174",1996.04787520172,2273.9,3297.7,1879.1,3676.7
"1175",1996.05217859064,2260.69,3297.7,1872,3689.3
"1176",1996.05648197956,2260.69,3297.7,1872,3689.3
"1177",1996.06078536848,2307.7,3297.7,1908.4,3687.9
"1178",1996.0650887574,2326.18,3384.5,1943,3715.6
"1179",1996.06939214632,2332.81,3395.8,1931.2,3714.1
"1180",1996.07369553523,2315.66,3376.1,1917.7,3704.5
"1181",1996.07799892415,2336.76,3368.1,1916.6,3720.6
"1182",1996.08230231307,2351.47,3361.5,1916.3,3720.6
"1183",1996.08660570199,2340.31,3314.8,1910.1,3671.5
"1184",1996.09090909091,2330.98,3284.1,1897.9,3654.9
"1185",1996.09521247983,2353.89,3292.9,1907.6,3657.3
"1186",1996.09951586875,2361.38,3233.9,1924.4,3662.7
"1187",1996.10381925767,2379.43,3254.8,1952.1,3710.6
"1188",1996.10812264658,2375.63,3219.3,1966,3704.2
"1189",1996.1124260355,2389.62,3257.8,1960.1,3748.7
"1190",1996.11672942442,2400.58,3253.1,1964.3,3748.4
"1191",1996.12103281334,2391.74,3249.9,1954.4,3754.2
"1192",1996.12533620226,2393.12,3219,1934.1,3735
"1193",1996.12963959118,2436.68,3221.3,1946,3758.2
"1194",1996.1339429801,2437.02,3211.2,1950.2,3734.2
"1195",1996.13824636902,2449.71,3191.4,1966.7,3734.7
"1196",1996.14254975793,2437.7,3198.2,1980.7,3734.6
"1197",1996.14685314685,2456.09,3236.8,2003.1,3735.3
"1198",1996.15115653577,2463,3248.7,2021,3759.3
"1199",1996.15545992469,2472.53,3279.9,2024.1,3752.8
"1200",1996.15976331361,2459.81,3270,2022.2,3781.3
"1201",1996.16406670253,2416.84,3221.7,1985.6,3746.6
"1202",1996.16837009145,2437.98,3253.8,1988.5,3747.5
"1203",1996.17267348037,2442.43,3262.7,1983.3,3726.1
"1204",1996.17697686928,2411.49,3245.6,1956.2,3708.4
"1205",1996.1812802582,2435.07,3242.7,1960.7,3716.3
"1206",1996.18558364712,2428.59,3253.1,1967.7,3726.6
"1207",1996.18988703604,2436.09,3260.1,1983.3,3747.6
"1208",1996.19419042496,2427.77,3266.1,1956.4,3745
"1209",1996.19849381388,2426.51,3272.2,1964.2,3779.8
"1210",1996.2027972028,2423.6,3280.3,1952.5,3770.9
"1211",1996.20710059172,2387.6,3270.6,1939.7,3744.3
"1212",1996.21140398063,2373.01,3243.5,1932.4,3714.6
"1213",1996.21570736955,2401.59,3253,1936.9,3725.6
"1214",1996.22001075847,2421.93,3264.4,1953.3,3740
"1215",1996.22431414739,2449.52,3296.2,1976.9,3740.3
"1216",1996.22861753631,2438.73,3298.6,1960.9,3704.2
"1217",1996.23292092523,2449.09,3309.9,1974.5,3715.9
"1218",1996.23722431415,2486.95,3360.5,1996.9,3738.2
"1219",1996.24152770307,2485.18,3354.8,1990.8,3727.6
"1220",1996.24583109198,2488.85,3385.5,2017.2,3752.7
"1221",1996.2501344809,2486.83,3400.6,2015.3,3768.6
"1222",1996.25443786982,2472.52,3383.4,2001.9,3777.1
"1223",1996.25874125874,2471.38,3408.3,2005.9,3758.9
"1224",1996.26304464766,2479.38,3581.9,2008,3758.2
"1225",1996.26734803658,2448.8,3549.7,1975.5,3710.3
"1226",1996.2716514255,2419.72,3506.2,1948.9,3674.5
"1227",1996.27595481442,2415.29,3540.5,1932.1,3639.5
"1228",1996.28025820334,2417,3558.3,1944.3,3640.3
"1229",1996.28456159225,2432.46,3578.4,1962.4,3681.8
"1230",1996.28886498117,2458,3561.1,1950.1,3644.8
"1231",1996.29316837009,2472.55,3583.6,1965,3669.6
"1232",1996.29747175901,2484.74,3605.1,1967.2,3693
"1233",1996.30177514793,2491.73,3611.1,1969.8,3685.4
"1234",1996.30607853685,2505.32,3629.3,1976.9,3698.3
"1235",1996.31038192577,2479.84,3647.7,1974.4,3707
"1236",1996.31468531469,2514.8,3677,2003.8,3681.9
"1237",1996.3189887036,2505.78,3658.1,2008,3660.9
"1238",1996.32329209252,2523.81,3671,2030.5,3672.4
"1239",1996.32759548144,2502.94,3640.3,2020,3672.6
"1240",1996.33189887036,2489.35,3646.5,2044.8,3699.7
"1241",1996.33620225928,2500.75,3654.3,2055.6,3718.4
"1242",1996.3405056482,2508.11,3648.3,2070.4,3728.5
"1243",1996.34480903712,2489.52,3606.7,2064,3725.1
"1244",1996.34911242604,2498.75,3611.1,2075,3755.6
"1245",1996.35341581495,2498.75,3611.1,2075,3755.6
"1246",1996.35771920387,2498.75,3611.1,2075,3755.6
"1247",1996.36202259279,2510.81,3594.4,2081.7,3758.6
"1248",1996.36632598171,2525.59,3601.5,2093.9,3767.4
"1249",1996.37062937063,2508.12,3566.9,2072.5,3744.2
"1250",1996.37493275955,2526.74,3575.5,2074.7,3766.8
"1251",1996.37923614847,2540.79,3589.6,2080.6,3790.5
"1252",1996.38353953739,2547.32,3607.5,2097.3,3825.3
"1253",1996.3878429263,2519.82,3603.9,2075.1,3805.6
"1254",1996.39214631522,2524.18,3601.2,2086,3820.7
"1255",1996.39644970414,2535.86,3628.1,2092.5,3857.1
"1256",1996.40075309306,2549.27,3673.2,2116.5,3852.7
"1257",1996.40505648198,2549.12,3647.3,2112,3833
"1258",1996.4093598709,2524.84,3668.4,2122.1,3817.6
"1259",1996.41366325982,2538.68,3668.1,2116.4,3819.3
"1260",1996.41796664874,2539.88,3696,2138.4,3832.8
"1261",1996.42227003765,2505.97,3658.2,2130.8,3809.2
"1262",1996.42657342657,2492.63,3651,2146.8,3817.9
"1263",1996.43087681549,2492.63,3651,2146.8,3806
"1264",1996.43518020441,2465.49,3635.8,2136.8,3776.4
"1265",1996.43948359333,2472.43,3611.2,2115.4,3751.6
"1266",1996.44378698225,2473.52,3591.6,2090.4,3751.6
"1267",1996.44809037117,2476.79,3583.6,2083.7,3723
"1268",1996.45239376009,2466.21,3534.1,2083.7,3707.3
"1269",1996.456697149,2470.57,3521.6,2085.4,3728.3
"1270",1996.46100053792,2499.02,3556.9,2114.8,3754.4
"1271",1996.46530392684,2496.33,3557.8,2100.9,3739.2
"1272",1996.46960731576,2528.2,3582.4,2122.1,3759.7
"1273",1996.47391070468,2534.4,3572.5,2124.6,3776.2
"1274",1996.4782140936,2534.4,3572.5,2124.6,3753.6
"1275",1996.48251748252,2552.29,3593,2136.9,3789.6
"1276",1996.48682087144,2541.98,3584,2120.6,3778.2
"1277",1996.49112426036,2564.12,3587.3,2129.7,3789.4
"1278",1996.49542764927,2548.79,3550,2103.5,3764.2
"1279",1996.49973103819,2546.55,3547.4,2114.5,3747
"1280",1996.50403442711,2549.53,3572.2,2117.7,3752.1
"1281",1996.50833781603,2549.53,3572.2,2117.7,3752.1
"1282",1996.51264120495,2559.15,3583.8,2132.9,3760.2
"1283",1996.51694459387,2548.53,3558.2,2117.1,3775.7
"1284",1996.52124798279,2535.78,3537.7,2108.4,3746.7
"1285",1996.52555137171,2523.81,3556.1,2110.1,3747.8
"1286",1996.52985476062,2543.99,3544.6,2121.1,3739.2
"1287",1996.53415814954,2550.42,3568.1,2111,3755.2
"1288",1996.53846153846,2551.03,3572,2115.4,3753.4
"1289",1996.54276492738,2559.02,3585.5,2133.2,3760.3
"1290",1996.5470683163,2536.03,3547.9,2102,3706.8
"1291",1996.55137170522,2552.96,3575.8,2120.8,3728.8
"1292",1996.55567509414,2571.1,3575.6,2137.5,3755.7
"1293",1996.55997848306,2569.9,3600.9,2137.3,3769.2
"1294",1996.56428187197,2566.13,3607.4,2126.2,3761.7
"1295",1996.56858526089,2544.9,3593.9,2111.8,3753.6
"1296",1996.57288864981,2549.71,3600.1,2113,3761.5
"1297",1996.57719203873,2554.12,3628.3,2107.9,3756.4
"1298",1996.58149542765,2546.04,3643.6,2100.7,3753.2
"1299",1996.58579881657,2532.22,3655.4,2077.1,3727.5
"1300",1996.59010220549,2547.78,3687.3,2084.2,3722.3
"1301",1996.59440559441,2562.19,3701.5,2097.6,3710.8
"1302",1996.59870898332,2578.36,3699.6,2118.4,3679.5
"1303",1996.60301237224,2572.06,3723.5,2113.3,3695.5
"1304",1996.60731576116,2551.8,3703,2112.9,3678.8
"1305",1996.61161915008,2570.44,3732.9,2123.7,3711
"1306",1996.615922539,2573.44,3728.2,2118.8,3725.6
"1307",1996.62022592792,2565.32,3750.8,2111.8,3725.7
"1308",1996.62452931684,2566.32,3757,2114,3714.1
"1309",1996.62883270576,2578.74,3771.3,2126.8,3760.6
"1310",1996.63313609467,2568.79,3731.2,2098.8,3743.2
"1311",1996.63743948359,2561.51,3732.8,2079.1,3741.5
"1312",1996.64174287251,2562.24,3773.4,2076.6,3752.3
"1313",1996.64604626143,2573,3788,2081.9,3765.8
"1314",1996.65034965035,2561.95,3810,2073.4,3749
"1315",1996.65465303927,2548.97,3785.8,2050.6,3728.3
"1316",1996.65895642819,2529.5,3755.4,2029.5,3698.3
"1317",1996.66325981711,2475.98,3678.1,1989.5,3632.3
"1318",1996.66756320602,2497.69,3656.2,1995.1,3658.2
"1319",1996.67186659494,2505.56,3649.2,2007.3,3693.4
"1320",1996.67616998386,2498.35,3661.5,1992.8,3710.5
"1321",1996.68047337278,2468.32,3566.1,1960.3,3681.3
"1322",1996.6847767617,2488.82,3585.2,1982.2,3708.4
"1323",1996.68908015062,2459.13,3482.6,1954.1,3668.8
"1324",1996.69338353954,2464.51,3537.4,1974.7,3684.7
"1325",1996.69768692846,2469.51,3537.8,1962.9,3673.3
"1326",1996.70199031738,2472.25,3549.5,1961.1,3678.8
"1327",1996.70629370629,2466.84,3518.2,1968.5,3668.5
"1328",1996.71059709521,2491.5,3494.4,1995.9,3703.2
"1329",1996.71490048413,2504.16,3494.4,2009.9,3734.4
"1330",1996.71920387305,2520.26,3604.6,2023.4,3770.6
"1331",1996.72350726197,2520.52,3623.3,2013.2,3788.3
"1332",1996.72781065089,2527.73,3629,1999.3,3788.4
"1333",1996.73211403981,2541.41,3662.6,1996.7,3811.1
"1334",1996.73641742873,2534.63,3653.4,1997.4,3811.4
"1335",1996.74072081764,2532.96,3643.2,1985.4,3810.7
"1336",1996.74502420656,2529.14,3623.1,1978.2,3803.3
"1337",1996.74932759548,2545.65,3630.2,1980.6,3823.4
"1338",1996.7536309844,2544.61,3650.7,1979.5,3830.3
"1339",1996.75793437332,2542.75,3646.3,1979.5,3837.4
"1340",1996.76223776224,2567.96,3670.5,1979.5,3872.9
"1341",1996.76654115116,2556.25,3664.4,1986.2,3863.7
"1342",1996.77084454008,2562.12,3698.2,2019.3,3883.2
"1343",1996.77514792899,2534.44,3683.8,2000.6,3872.1
"1344",1996.77945131791,2559.42,3713,2017.8,3891.1
"1345",1996.78375470683,2562.12,3725.4,2020.8,3907.5
"1346",1996.78805809575,2554.42,3714.6,2020.4,3907.5
"1347",1996.79236148467,2563.59,3722.4,2018,3905.7
"1348",1996.79666487359,2556.64,3692.6,2002.9,3918.7
"1349",1996.80096826251,2548.84,3682.6,1977.6,3885
"1350",1996.80527165143,2534.49,3646.3,1970.6,3867.6
"1351",1996.80957504034,2538.34,3654.7,1977,3884.4
"1352",1996.81387842926,2528.73,3623.9,1971.4,3855.9
"1353",1996.81818181818,2526.18,3634.2,1984.8,3872.7
"1354",1996.8224852071,2532.55,3627.1,1996.2,3887.2
"1355",1996.82678859602,2542.74,3637.8,2004.8,3893
"1356",1996.83109198494,2549.71,3684.4,2020.3,3910.8
"1357",1996.83539537386,2568.77,3694.2,2042.1,3916.1
"1358",1996.83969876278,2568.7,3678.9,2038.1,3905.6
"1359",1996.84400215169,2588.04,3687.2,2065.4,3932.6
"1360",1996.84830554061,2614.5,3716.8,2080.4,3967.9
"1361",1996.85260892953,2630.24,3722.7,2086.2,3977.2
"1362",1996.85691231845,2626.43,3690,2080.9,3972.3
"1363",1996.86121570737,2621.2,3690.1,2072.7,3955.7
"1364",1996.86551909629,2625.46,3694.9,2082.3,3974.3
"1365",1996.86982248521,2641.5,3694.9,2079.5,3964.1
"1366",1996.87412587413,2624.18,3635.5,2067.1,3919.7
"1367",1996.87842926304,2643.42,3661.2,2081.5,3910.5
